delta0,delta1,delta2,delta3,delta4
0010,0002,0003,0000,0003
0010,0002,0003,0000,0003
0014,0005,0003,-002,0002
0010,0005,0003,-002,0002
0010,0005,0003,-001,0002
0007,0002,0004,0003,0006
0007,0002,0004,0003,0006
0007,0002,0004,0003,0006
0007,0002,0006,0006,0004
0007,0002,0006,0006,0004
0007,0002,0006,0006,0004
0005,0000,0005,0001,0004
0005,0000,0005,0001,0004
0005,0000,0005,0001,0004
0009,0005,0003,0002,0001
0009,0005,0003,0002,0001
0009,0005,0003,0002,0001
0008,0002,0009,0004,0003
0008,0002,0009,0004,0003
0007,0002,0009,0004,0003
0009,0004,0004,0001,0003
0009,0004,0004,0001,0003
0009,0004,0004,0001,0003
0006,0002,0010,0002,0003
0006,0002,0010,0002,0003
0006,0002,0010,0002,0003
0006,0002,0005,0005,0003
0006,0002,0005,0005,0003
0009,0002,0005,0005,0003
0009,0001,0006,0004,0002
