delta0,delta1,delta2,delta3,delta4
-001,-001,0002,0002,0004
-001,-001,0002,0002,0004
-001,-001,0002,0002,0004
0001,0000,0002,0001,-001
0001,0000,0002,0001,-001
0001,0000,0002,0001,-001
0001,-001,0004,0003,0000
0001,-001,0004,0003,0000
0001,-001,0004,0003,0000
0003,-002,0003,0000,0000
0003,-002,0003,0000,0000
0003,-002,0003,0000,0000
-001,-001,0001,0003,0001
-001,-001,0001,0003,0001
-001,-001,0001,0003,0001
0002,0001,0007,0004,0001
0002,0001,0007,0004,0001
0002,0001,0007,0004,0001
0001,0000,0004,0004,0001
0001,0000,0004,0004,0001
0001,0000,0004,0004,0001
0002,-003,0000,0000,0002
0002,-003,0000,0000,0002
0002,-003,0000,0000,0002
0000,0000,0007,0001,0000
0000,0000,0007,0001,0000
0000,0000,0007,0001,0000
0005,0000,0005,0001,0000
0005,0000,0005,0001,0000
0005,0000,0005,0001,0000
