delta0,delta1,delta2,delta3,delta4
-001,-002,0002,-001,0001
-001,-002,0002,-001,0001
-001,-002,0002,-001,0001
-001,0000,0005,0000,0000
-001,0000,0005,0000,0000
-001,0000,0005,0000,0000
0004,0003,0002,-002,0000
0004,0003,0002,-002,0000
0004,0003,0002,-002,0000
-001,0001,0006,0003,0000
-001,0001,0006,0003,0000
-001,0001,0006,0003,0000
0004,0002,0000,-002,0002
0004,0002,0000,-002,0002
0004,0002,0000,-002,0002
-001,0000,0002,0001,0003
-001,0000,0002,0001,0003
-001,0000,0002,0001,0003
0002,0003,0002,0001,-002
0002,0003,0002,0001,-002
0002,0003,0002,0001,-002
0004,0003,-004,-001,0000
0004,0003,-004,-001,0000
0004,0003,-004,-001,0000
-001,-001,0009,0003,-002
-001,-001,0009,0003,-002
-001,-001,0009,0003,-002
0000,0002,0006,0002,-001
0000,0002,0006,0002,-001
0000,0002,0006,0002,-001
