delta0,delta1,delta2,delta3,delta4
0003,0001,0002,-001,-001
0003,0000,0002,0001,0000
0003,0000,0002,0001,0000
0006,0000,0000,0001,0000
0007,0002,-001,0001,0002
0007,0002,0000,0001,0002
0007,0002,0000,0001,0002
0005,0001,0008,0002,0002
0005,0001,0008,0002,0002
0005,0001,0008,0002,0002
0007,0001,0003,-001,0001
0007,0001,0003,-001,0001
0007,0001,0003,-001,0001
0006,0002,0005,0001,0001
0006,0002,0005,0001,0001
0004,0002,0005,0001,0001
0007,0004,0006,-001,0000
0007,0004,0006,-001,0000
0007,0004,0006,-003,0000
0003,0002,0005,0002,0001
0003,0002,0005,0002,0001
0004,0002,0005,0002,0001
0010,0005,0003,0003,-002
0010,0005,0003,0003,-002
0010,0005,0003,0003,-002
0004,0001,0008,0000,0001
0004,0001,0007,0000,0001
0004,0001,0007,0000,0001
0004,0000,0005,0004,0005
0004,0000,0005,0004,0005
