delta0,delta1,delta2,delta3,delta4
0000,-003,0005,0004,0001
0000,-003,0005,0004,0001
0000,-003,0005,0004,0001
0002,-001,0002,-003,0002
0002,-001,0002,-003,0002
0002,-001,0002,-003,0002
0001,-004,0002,0004,0001
0001,-004,0002,0004,0001
0001,-004,0002,0004,0001
0000,-001,0006,0004,0003
0000,-001,0006,0004,0003
0000,-001,0006,0004,0003
0003,-001,0004,0001,0001
0003,-001,0004,0001,0001
0003,-001,0004,0001,0001
0003,0002,-002,-001,0003
0003,0002,-002,-001,0003
0003,0002,-002,-001,0003
0006,0002,0004,-001,0001
0006,0002,0004,-001,0001
0006,0002,0004,-001,0001
0006,0003,0003,0000,0000
0007,0003,0003,0000,0000
0007,0003,0003,0000,0000
0003,-001,0002,0001,0001
0003,-001,0002,0001,0001
0003,-001,0002,0001,0001
0001,0000,0002,0003,0002
0001,0000,0002,0003,0002
0001,0000,0002,0003,0002
