delta0,delta1,delta2,delta3,delta4
0003,-002,0001,0000,0001
0003,-002,0001,0000,0001
0006,-004,0003,0001,0007
0006,-003,0003,0001,0007
0006,-003,0003,0001,0007
0004,0000,0004,-003,0003
0004,0000,0004,-003,0003
0004,0000,0004,-003,0003
0003,0003,-003,0006,0000
0003,0003,-003,0006,0000
0003,0003,-003,0006,0000
0001,0006,-002,0004,0002
0001,0006,-002,0004,0002
0001,0006,-002,0004,0002
0005,0000,0004,0000,0002
0005,0000,0004,0000,0002
0005,0000,0004,0000,0002
0003,0000,0002,0001,0005
0003,0000,0002,0001,0005
0003,0000,0002,0001,0005
-001,0001,-002,0004,0002
-001,0001,-002,0004,0002
-001,0001,-002,0004,0002
0001,0005,0001,0003,0001
0001,0005,0001,0003,0001
0001,0005,0001,0003,0001
0002,-003,0000,-001,0001
0002,-003,0000,-001,0001
0002,-003,0000,-001,0001
0009,0001,0003,-001,0003
