delta0,delta1,delta2,delta3,delta4
0005,0002,0001,-001,0002
0005,0002,0001,0000,0002
0004,-001,0006,0006,0005
0004,-001,0006,0006,0005
-001,-001,0006,0006,0005
0005,0004,0001,0001,0000
0004,0006,0001,0001,0000
0004,0006,0001,-001,0000
-001,-001,0001,0002,0005
-001,-001,0001,0002,0005
-002,-001,0001,0002,0005
0005,0004,0002,0004,0002
0005,0002,0002,0004,0002
0005,0002,0002,0004,0002
0002,-002,0001,0001,0001
0002,-002,0001,0001,0001
0000,-002,0001,0001,0001
-002,0000,0005,0006,0006
-002,0000,0005,0008,0006
-001,0000,0005,0008,0006
0002,-003,0003,-001,0004
0001,-003,0003,-001,0004
0001,-003,0003,-001,0004
0001,0002,0002,0004,0001
0003,0002,0002,0004,0001
0003,0002,0002,0004,0001
-001,0000,0005,0003,0005
-001,0000,0006,0003,0002
-001,0000,0006,0003,0002
0002,0000,0002,0003,0002
