delta0,delta1,delta2,delta3,delta4
0010,0004,0000,0000,0001
0010,0004,0000,0000,0001
0003,0001,0007,0002,0003
0003,0001,0007,0002,0003
0005,0001,0007,0002,0003
0007,0002,0002,-001,0002
0007,0002,0002,-001,0002
0009,0002,0002,-001,0002
0009,0005,0001,0000,0000
0009,0005,0001,0000,0000
0007,0005,0001,0000,0000
0003,0003,0002,-001,0000
0003,0003,0002,-001,0000
0003,0003,0002,-001,0000
0007,-001,0000,-001,0000
0007,-001,0000,-001,0000
0007,-001,0000,-001,0000
0007,0005,0001,0001,0000
0007,0005,0001,0001,0000
0007,0005,0001,0001,0000
0006,0000,0004,0003,0001
0006,0000,0004,0003,0001
0003,0000,0004,0003,0001
0003,-002,0005,0003,-001
0003,-002,0005,0003,-001
0002,-002,0005,0003,-001
0007,0003,0005,0003,0001
0007,0003,0005,0003,0001
0007,0003,0005,0003,0001
0006,0001,0000,-001,-001
