delta0,delta1,delta2,delta3,delta4
0001,0003,0001,0003,0002
0001,0003,0001,0003,0002
0006,0002,0001,0004,0002
0006,0002,0001,0004,0002
0006,0002,0001,0004,0002
0006,0000,0003,0002,0002
0006,0000,0003,0002,0002
0006,0000,0003,0002,0002
0005,0000,0003,0001,0004
0005,0000,0003,0001,0004
0005,0000,0003,0001,0004
0005,0003,0001,0002,-001
0005,0003,0001,0002,-001
0005,0003,0001,0002,-001
0004,0000,-002,0001,0004
0004,0000,-002,0001,0004
0004,0000,-002,0001,0004
0004,0003,-003,0004,-003
0004,0003,-003,0004,-003
0004,0003,-003,0004,-003
0000,0000,0000,0002,-003
0000,0000,0000,0002,-003
0000,0000,0000,0002,-003
0001,0001,0000,0000,0004
0001,0001,0000,0000,0004
0001,0001,0000,0000,0004
0001,0005,0002,0005,0001
0001,0005,0002,0005,0001
0001,0005,0002,0005,0001
0001,0001,0004,0001,0004
