delta0,delta1,delta2,delta3,delta4
0000,0003,-001,0004,0002
0006,-001,-001,0003,0005
0006,0000,0000,0003,0005
0006,0000,0000,0003,0005
0003,0004,0003,0001,0004
0003,0004,0003,0001,0004
0003,0004,0003,0001,0004
0000,0005,-002,0004,0001
0000,0005,-002,0004,0001
0000,0005,-002,0004,0001
-001,0003,-002,0002,0001
-001,0003,-002,0002,0001
-001,0003,-002,0002,0001
0003,0000,0003,0001,0004
0003,0000,0003,0001,0004
0003,0000,0003,0001,0004
-002,0006,0001,0005,-001
-002,0006,0001,0005,-001
-002,0006,0001,0005,-001
0001,0005,0001,0003,0001
0001,0005,0001,0003,0001
0001,0005,0001,0003,0001
-003,0004,0001,0000,-002
-003,0004,0001,0000,-002
-003,0004,0001,0000,-002
0001,0004,0001,0003,0003
0001,0004,0001,0003,0003
0001,0004,0001,0003,0003
-001,0005,0002,0001,0000
-001,0005,0002,0001,0000
