delta0,delta1,delta2,delta3,delta4
0003,-002,0000,-001,0002
0003,-002,0000,-001,0002
0003,-002,0000,-001,0002
0005,0001,0009,0005,0001
0005,0001,0009,0005,0001
0005,0001,0009,0005,0001
0007,0003,0007,0003,0003
0007,0003,0007,0003,0003
0007,0003,0007,0003,0003
0004,0002,0001,-001,-002
0004,0002,0001,-001,-002
0008,0002,0001,0001,-002
0008,0004,0001,0001,0001
0008,0004,0001,0001,0001
0008,0004,0003,0000,0001
0009,0004,0004,-001,-001
0009,0004,0004,-001,-001
0009,0004,0004,-001,-001
0007,0001,0006,0005,0004
0007,0001,0006,0005,0004
0007,0001,0006,0005,0004
0007,0000,0005,0005,0006
0007,0000,0005,0005,0006
0007,0000,0005,0005,0006
0009,0006,0005,0002,0000
0009,0006,0005,0002,0000
0009,0006,0005,0002,0000
0005,0002,0003,0000,0000
0005,0002,0003,0000,0000
0005,0002,0003,0000,0000
