delta0,delta1,delta2,delta3,delta4
0001,0003,0002,0001,0002
0001,0003,0002,0001,0002
0001,0003,0002,0001,0002
0005,0001,0006,0001,0006
0005,0001,0006,0001,0006
0005,0001,0006,0001,0006
-001,0005,0000,0004,-001
-001,0005,0000,0004,-001
-001,0005,0000,0004,-001
-001,0005,0002,0002,0002
-001,0005,0002,0002,0002
-001,0005,0002,0002,0002
0000,0003,-001,0004,-002
0000,0003,-001,0004,-002
0000,0003,-001,0004,-002
-001,0003,0000,-002,0002
-001,0003,0000,-002,0002
-001,0003,0000,-002,0002
0003,-001,0004,0002,0002
0003,-001,0004,0002,0002
0003,-001,0004,0002,0002
-001,0005,0000,0002,-001
-001,0005,0000,0002,-001
-001,0005,0000,0002,-001
0001,0002,0001,0001,0000
0001,0002,0001,0001,0000
0001,0002,0001,0001,0000
0004,0004,0005,0003,0006
0004,0004,0005,0003,0006
0004,0004,0005,0003,0006
