delta0,delta1,delta2,delta3,delta4
-002,0007,0001,0003,0001
-003,0002,0000,0000,0002
-003,0002,0000,0000,0002
-003,0002,0000,0000,0002
0003,0000,0005,0001,0005
0003,0000,0005,0001,0005
0003,0000,0005,0001,0005
-001,0006,0001,0003,0000
-001,0006,0001,0003,0000
0000,0006,0001,0003,0000
0000,-001,0000,0001,0002
0000,-001,0000,0001,0002
0000,-001,0000,0001,0002
0002,0002,0005,0000,0005
0002,0002,0005,0000,0005
0002,0002,0005,0000,0005
0002,0000,0006,-002,0008
0002,0000,0006,-002,0008
0002,0000,0006,-002,0008
-001,0005,0000,0001,0000
-001,0005,0000,0001,0000
-001,0005,0000,0001,0000
0008,0001,0002,0002,0003
0008,0001,0002,0002,0003
0008,0001,0002,0002,0003
0003,0002,0006,-001,0005
0003,0002,0006,-001,0005
0003,0002,0006,-001,0005
-003,0003,0000,-001,0001
-003,0003,0000,-001,0001
