delta0,delta1,delta2,delta3,delta4
0006,0002,0006,0001,0004
0001,-002,0002,-002,0001
0001,-002,0002,-002,0001
0001,-002,0002,-002,0001
0008,0002,0004,-002,0005
0008,0002,0004,-002,0005
0008,0002,0004,-002,0005
-001,0000,0001,0001,0002
-001,0000,0001,0001,0002
-001,0000,0001,0001,0002
0008,-001,0005,-002,0006
0008,-001,0005,-002,0006
0008,-001,0005,-002,0006
0001,0005,-001,0000,0001
0001,0005,0000,0000,0001
0001,0005,0000,0000,0001
0001,0002,0003,0003,-001
0001,0002,0003,0003,-001
0001,0002,0003,0003,-001
0000,0002,0001,0004,0003
0000,0002,0001,0004,0003
0000,0002,0001,0004,0003
0000,0005,0003,0003,0004
0000,0005,0003,0003,0004
0000,0005,0003,0003,0004
0010,-001,0005,0001,0006
0010,-001,0005,0001,0006
0010,-001,0005,0001,0006
0009,0002,0007,0002,0006
0009,0002,0007,0002,0006
