delta0,delta1,delta2,delta3,delta4
0008,-001,0005,0004,0005
0008,-001,0005,0004,0005
0008,-001,0005,0004,0005
0009,0004,0002,-001,0001
0009,0004,0002,-001,0001
0009,0004,0002,-001,0001
0006,0003,0007,0003,0001
0006,0003,0007,0003,0001
0003,0003,0007,0003,0001
0010,0003,0004,-002,0001
0009,0004,0004,-001,0001
0009,0004,0004,-001,0001
0007,0004,0005,-002,0001
0007,0004,0005,-002,0001
0007,0004,0005,-003,0001
0005,0002,0006,0003,0004
0005,0002,0006,0003,0004
0005,0002,0006,0003,0004
0009,0006,0001,0000,0001
0009,0006,0001,0000,0001
0009,0006,0001,0000,0001
0010,0004,0002,0001,0001
0010,0004,0002,0001,0001
0010,0004,0002,0001,0001
0008,0001,0004,0002,0001
0008,0001,0004,0002,0001
0008,0001,0004,0002,0001
0007,-001,0005,0005,0000
0007,-001,0005,0005,0000
0007,-001,0005,0005,0000
