delta0,delta1,delta2,delta3,delta4
0009,-002,0006,0002,0004
0009,-002,0006,0002,0004
0009,-002,0006,0002,0004
0009,0003,0000,-002,-001
0009,0003,0000,-002,-001
0009,0003,0000,0000,-001
0010,0005,0003,0001,0000
0011,0005,0003,0001,0000
0011,0005,0003,0001,0000
0009,0001,0003,0001,0000
0009,0001,0003,0001,0000
0009,0001,0003,0001,0000
0004,0001,0005,0003,0000
0004,0001,0005,0003,0000
0004,0001,0005,0003,0000
0010,0005,0001,-001,0001
0010,0005,0001,-001,0001
0010,0005,0001,0000,0001
0007,0002,0002,0000,0002
0007,0002,0002,0000,0002
0007,0002,0002,0001,0002
0010,0002,0003,0001,0000
0010,0002,0003,0001,0000
0010,0002,0003,0001,0000
0009,0001,0006,0002,0002
0009,0001,0006,0002,0002
0009,0001,0006,0002,0002
0006,0003,0005,0001,0002
0006,0003,0005,0001,0002
0007,0003,0005,0001,0002
