delta0,delta1,delta2,delta3,delta4
0002,0002,0003,0000,-002
0002,0002,0003,0000,-002
0005,0002,-001,0001,-003
0005,0002,-001,0001,-003
0005,0002,-001,0001,-003
-001,-001,0003,0000,-002
-001,-001,0003,0000,-002
-001,-001,0003,0000,-002
0002,0000,0002,0002,0001
0002,0000,0002,0002,0001
0002,0000,0002,0002,0001
0000,0002,0005,0004,-001
0000,0002,0005,0004,-001
0000,0002,0005,0004,-001
0001,-001,0005,0004,-001
0001,-001,0005,0004,-001
0001,-001,0005,0004,-001
-001,0001,0006,0004,0000
-001,0001,0006,0004,0000
-001,0001,0006,0004,0000
0001,-001,0004,0000,0001
0001,-001,0004,0000,0001
0001,-001,0004,0000,0001
0000,0001,0000,-003,0001
0000,0001,0000,-003,0001
0000,0001,0000,-003,0001
0002,0002,0004,-003,0000
0002,0002,0004,-003,0000
0002,0002,0004,-003,0000
0002,-001,0005,0006,0000
