delta0,delta1,delta2,delta3,delta4
0006,0003,0005,0002,0005
0006,0003,0005,0002,0005
0004,0002,0003,0001,0006
0004,0002,0003,0001,0006
0004,0002,0003,0001,0006
0008,0002,0007,0000,0004
0008,0002,0007,0000,0004
0008,0002,0007,0000,0004
-001,0005,0001,0006,0002
-001,0005,0001,0006,0002
0000,0005,0001,0006,0002
0007,0002,0009,0003,0003
0007,0002,0009,0003,0003
0007,0002,0009,0003,0003
0005,0004,-002,0006,0001
0005,0004,-002,0006,0001
0005,0004,-002,0006,0001
0004,0002,0000,0003,0003
0004,0002,0000,0003,0003
0004,0002,0000,0003,0003
0007,0003,0006,0002,0004
0007,0003,0006,0002,0004
0007,0003,0006,0002,0004
0011,0002,0005,0002,0004
0011,0002,0005,0002,0004
0011,0002,0005,0002,0004
0000,0001,-001,0003,0003
0000,0001,-001,0003,0003
0000,0001,-001,0003,0003
0006,0000,0006,0000,0004
