delta0,delta1,delta2,delta3,delta4
0004,0000,0003,0000,0002
0004,0000,0003,0000,0002
0005,0000,0003,0000,0002
0005,0002,0006,0005,0007
0005,0002,0006,0005,0007
0005,0002,0006,0005,0007
0005,0001,0006,0000,0002
0005,0001,0005,0000,0002
0007,0001,0005,0000,0002
0008,0000,0004,-001,0000
0008,0000,0004,-001,0000
0008,0000,0004,-003,0000
0004,0001,0008,0002,0001
0004,0001,0008,0002,0001
0004,0001,0008,0002,0001
0005,-001,0003,0001,-001
0005,-001,0003,0001,-001
0005,-001,0003,0001,-001
0004,0001,0005,0003,0003
0004,0001,0005,0003,0003
0007,0001,0005,0003,0003
0007,-001,0001,0000,-002
0007,-001,0001,0000,-002
0006,-001,0004,0000,-002
0008,0000,0007,0002,0006
0008,0000,0007,0002,0006
0008,0000,0007,0002,0006
0004,-001,0004,0002,0003
0004,-001,0004,0002,0003
0008,-001,0004,0002,0003
