delta0,delta1,delta2,delta3,delta4
0006,0002,0002,0000,0007
0006,0002,0002,0000,0007
0006,0002,0002,0000,0007
0004,0000,-002,0001,-001
0004,0000,-002,0001,-001
0004,0000,-002,0001,-001
0002,0004,-003,0003,0001
0002,0004,-003,0003,0001
0002,0004,-003,0003,0001
0003,-001,0005,0001,0002
0003,-001,0005,0001,0002
0003,-001,0005,0001,0002
0008,0001,0003,0001,0001
0008,0001,0003,0001,0001
0008,0001,0003,0001,0001
0001,0000,-002,0001,-002
0001,0000,-002,0001,-002
0001,0000,-002,0001,-002
0000,0002,-002,0003,0004
0000,0002,-002,0003,0004
0000,0002,-002,0003,0004
0003,0003,0002,0004,0002
0003,0003,0002,0004,0002
0003,0003,0002,0004,0002
0002,0001,-001,-001,0003
0002,0001,-001,-001,0003
0002,0001,-001,-001,0003
0007,0003,0002,0000,0005
0007,0003,0002,0000,0005
0007,0003,0002,0000,0005
