delta0,delta1,delta2,delta3,delta4
0003,0000,0001,-001,-003
0003,0000,0001,-001,-003
0002,0002,-003,0000,0000
0002,0002,-003,0000,0000
0002,0002,-003,0000,0000
0002,0002,0003,-004,-001
0002,0002,0003,-004,-001
0002,0002,0003,-004,-001
0003,-003,0002,0003,-001
0003,-003,0002,0003,-001
0003,-003,0002,0003,-001
-001,-004,0003,0002,0000
-001,-004,0003,0002,0000
-001,-004,0003,0002,0000
0004,0001,-003,0002,-002
0004,0002,-003,0002,-002
0004,0002,-003,0002,-002
0001,-002,-001,-003,0000
0001,-002,-001,-003,0000
0001,-002,-001,-003,0000
0001,-002,0005,0005,-002
0001,-002,0005,0005,-002
0001,-001,0005,0005,-001
0001,-001,0001,0004,-001
0001,-001,0001,0004,-001
0001,-001,0001,0004,-001
0000,0000,0002,0004,-001
0000,0000,0002,0004,-001
0000,0000,0002,0004,-001
0001,0002,0000,-003,0000
