delta0,delta1,delta2,delta3,delta4
0001,0004,0002,0003,-003
0001,0004,0002,0003,-003
0001,0004,0002,0003,-003
0001,-001,0001,0000,0000
0001,-001,0001,0000,0000
0001,0000,0001,0000,0000
0004,0006,-004,0004,0000
0004,0006,-004,0004,0000
0004,0006,-004,0004,0000
0011,0004,0004,-002,0004
0011,0004,0004,-002,0004
0011,0004,0004,-002,0004
0000,0004,0000,0000,-002
0000,0004,0000,0000,-002
0000,0004,0000,0000,-002
0002,0005,-003,0005,-002
0002,0005,-003,0005,-002
0002,0005,-003,0005,-002
0004,0000,-003,0001,-001
0004,0000,-003,0001,-001
0004,0000,-003,0001,-001
0001,0004,0002,0003,-003
0001,0004,0002,0003,-003
0001,0004,0002,0003,-003
-001,0000,-003,0002,-003
-001,0000,-003,0002,-003
-001,0000,-003,0002,-003
0000,0000,-001,0000,0001
0000,0000,-001,0000,0001
0000,0000,-001,0000,0001
