delta0,delta1,delta2,delta3,delta4
0004,0000,0004,0003,0001
0007,0003,0005,-001,0000
0007,0003,0005,-001,0000
0007,0003,0005,-001,0000
0002,0002,0000,0003,0001
0002,0002,0000,0003,0001
0002,0002,0000,0003,0001
0002,0004,-002,0000,0000
0002,0004,-002,0000,0000
0002,0004,-002,0000,0000
0002,0005,0001,0002,-002
0002,0005,0001,0002,-002
0002,0005,0001,0002,-002
0001,0003,0002,0001,0002
0001,0003,0002,0001,0002
0001,0003,0002,0001,0002
0001,0003,0000,0003,0001
0001,0003,0000,0003,0001
0001,0003,0000,0003,0001
0003,0002,0003,0001,-003
0003,0002,0003,0001,-003
0003,0002,0003,0001,-003
0004,0001,0006,0004,-001
0004,0001,0006,0004,-001
0004,0001,0006,0004,-001
0002,0001,0002,0000,0001
0002,0001,0002,0000,0001
0002,0001,0002,0000,0001
0003,0006,0000,-003,0001
0003,0006,0000,-003,0001
