delta0,delta1,delta2,delta3,delta4
0008,0006,0001,0004,0002
0006,0003,0005,0002,0001
0006,0003,0005,0002,0001
0006,0003,0005,0002,0001
0010,0006,0001,-001,0001
0010,0006,0001,-001,0001
0010,0006,0004,-001,0001
0008,0003,0004,0001,0002
0008,0003,0004,0001,0002
0008,0003,0002,0001,0002
0011,0004,0006,0003,0003
0010,0004,0006,0003,0003
0010,0004,0006,0003,0003
0008,0001,0008,0004,0003
0008,0001,0008,0004,0003
0008,0001,0008,0004,0003
0007,0004,0010,0002,0002
0007,0004,0010,0002,0002
0007,0004,0010,0002,0002
0011,0004,0003,0002,0001
0010,0004,0003,0002,0001
0010,0004,0003,0001,0001
0007,0002,0005,0003,0001
0007,0002,0005,0003,0001
0009,0002,0005,0003,0001
0009,0004,0006,0002,0000
0008,0004,0006,0002,0000
0007,0004,0006,0001,0000
0008,0005,0005,0003,0001
0008,0005,0005,0003,0001
