delta0,delta1,delta2,delta3,delta4
-002,0006,0001,0000,0000
-002,0006,0001,0000,0000
0004,0001,0008,-003,0003
0004,0001,0008,-003,0003
0004,0001,0008,-003,0003
0001,0004,0003,0000,0000
0001,0004,0003,0000,0000
0001,0004,0003,0000,0000
0001,0001,0003,-001,-002
0001,0001,0003,-001,-002
0001,0001,0003,-001,-002
0002,0002,-001,0003,-002
0002,0002,-001,0003,-002
0002,0002,-001,0003,-002
0001,0005,0001,0001,-001
0001,0005,0001,0001,-001
0001,0005,0001,0001,-001
0000,0001,-001,-001,0001
0000,0001,-001,-001,0001
0000,0001,-001,-001,0001
0005,0003,0006,-001,0000
0005,0003,0006,-001,0000
0005,0003,0006,-001,0000
0007,-001,0005,0000,0005
0007,-001,0005,0000,0005
0007,-001,0005,0000,0005
0000,0001,0001,0003,0000
0000,0001,0001,0003,0000
0000,0001,0001,0003,0000
0000,0001,0003,-002,-001
