delta0,delta1,delta2,delta3,delta4
0008,0004,0002,0000,0000
0008,0004,0002,0000,0000
0008,0004,0002,0000,0000
-001,0001,0004,-001,-001
-001,0001,0004,-001,-001
0001,0001,0004,-001,-001
0002,0001,0003,0003,0001
0002,0001,0003,0003,0001
0002,0001,0003,0003,0001
0004,0000,0005,0003,0001
0004,0000,0005,0003,0001
0004,-001,0005,0003,0001
0003,0001,0000,0000,-001
0003,0001,0000,0000,-001
0003,0001,0000,0000,-001
0002,0002,0001,-001,0001
0002,0002,0001,-001,0001
0002,0002,0001,-001,0001
0002,0001,0001,0001,0001
0002,0001,0001,0001,0001
0003,0001,0001,0001,0001
0007,0005,0001,0003,-002
0007,0005,0001,0003,-002
0007,0005,0001,0003,-002
0007,0003,0002,0001,-002
0008,0003,0002,0001,-002
0008,0003,0002,0001,-002
0003,0001,0005,0002,0001
0003,0001,0005,0002,0001
0003,0001,0005,0002,0001
