delta0,delta1,delta2,delta3,delta4
-001,-001,0006,0002,-005
-001,-001,0006,0002,-005
0001,-003,0001,-001,0004
0001,-003,0001,-001,0004
0001,-003,0001,-001,0004
-001,0000,0005,0003,-001
-001,0000,0005,0003,-001
-001,0000,0005,0003,-001
0001,0001,0000,0000,0000
0001,0001,0000,0000,0000
0001,0001,0000,0000,0000
0001,-002,0005,0004,0000
0001,-002,0005,0004,0000
0001,-002,0005,0004,0000
0000,-001,0004,0003,-002
0000,-001,0004,0003,-002
0000,-001,0004,0003,-002
-002,0000,0007,0003,0000
-002,0000,0007,0003,0000
-002,0000,0007,0003,0000
0000,-002,0005,0004,0000
0000,-002,0005,0004,0000
0000,-002,0005,0004,0000
0001,-002,-001,0002,0003
0001,-002,-001,0002,0003
0001,-002,-001,0002,0003
0003,0000,0002,0000,0002
0003,0000,0002,0000,0002
0003,0000,0002,0000,0002
-001,-001,0001,0000,0001
