delta0,delta1,delta2,delta3,delta4
0002,-001,-004,0001,-002
0002,-001,-004,0001,-002
0003,0003,-001,-001,-001
0003,0003,-001,-001,-001
0003,0003,-001,-001,-001
0002,0001,0000,0002,-002
0002,0001,0000,0002,-002
0002,0001,0000,0002,-002
0000,0001,-002,-003,0002
0000,0001,-002,-003,0002
0000,0001,-002,-003,0002
-002,0002,0005,0003,-002
-002,0002,0005,0003,-002
-002,0002,0005,0003,-002
-002,0004,0008,0003,-002
-002,0004,0008,0003,-002
-001,0004,0008,0003,-001
0002,0002,0005,0003,-002
0002,0002,0005,0003,-002
0002,0002,0005,0003,-002
-001,0002,0002,0000,0004
-001,0002,0002,0000,0004
-001,0002,0002,0000,0004
0001,0003,0007,0005,0000
0001,0003,0007,0005,0000
0001,0003,0007,0005,0000
-002,-001,0001,0001,0002
-002,-001,0001,0001,0002
-002,-001,0001,0001,0002
0002,0002,0005,0005,0000
