delta0,delta1,delta2,delta3,delta4
0000,0003,0001,0000,0000
0000,0003,0001,0000,0000
0000,0002,0003,0000,0000
0000,0002,0003,0000,0000
0000,0002,0003,0000,0000
0005,0001,0007,0003,0004
0005,0001,0007,0003,0004
0005,0001,0007,0003,0004
0008,0003,0006,-001,0005
0008,0003,0006,-001,0005
0008,0003,0006,-001,0005
0006,0002,0006,0001,0003
0006,0002,0006,0001,0003
0006,0002,0006,0001,0003
-001,0002,-002,0001,-001
-001,0002,-002,0001,-001
-001,0002,-002,0001,-001
0005,0003,0004,0001,0004
0005,0003,0004,0001,0004
0005,0003,0004,0001,0004
-001,0001,0003,0001,0003
-001,0001,0003,0001,0003
-001,0001,0003,0001,0003
-001,0006,-001,0004,0001
-001,0006,-001,0004,0001
-001,0006,-001,0004,0001
-001,0008,0004,0004,0002
-001,0008,0004,0004,0002
-001,0008,0004,0004,0002
-001,0007,0000,0003,-001
