delta0,delta1,delta2,delta3,delta4
0006,0006,0003,0000,-001
0006,0006,0003,0000,-001
0006,0006,0003,0000,0000
0007,0005,0002,-002,0000
0007,0005,0002,-002,0000
0007,0005,0002,0000,0000
0005,0003,-001,0001,0004
0005,0003,-001,0001,0004
0005,0003,-001,0001,0004
-001,0003,0005,0004,0003
-001,0003,0005,0004,0003
-001,0003,0005,0004,0003
0007,0004,0000,-002,0002
0007,0004,0000,-002,0002
0007,0004,0000,-002,0002
0007,0005,0001,-003,0001
0007,0005,0001,-003,0001
0007,0005,0001,-003,0001
0004,0003,0002,0002,0000
0004,0003,0002,0002,0000
0004,0003,0002,0002,0000
0004,0004,-001,0001,0002
0004,0004,-001,0001,0002
0004,0004,0000,0001,0002
0005,0002,0004,0003,0003
0005,0002,0004,0003,0003
0005,0002,0004,0003,0003
0003,0002,0001,-002,0001
0003,0002,0001,-002,0001
0003,0002,0001,-002,0001
