delta0,delta1,delta2,delta3,delta4
0005,0002,0007,0004,0004
0007,0002,0004,0001,-001
0007,0002,0004,0001,-001
0007,0002,0004,0001,-001
0007,0000,0003,0005,0005
0007,0000,0003,0005,0005
0003,0000,0003,0005,0005
0010,0002,0002,0001,0001
0009,0002,0002,0001,0001
0009,0002,0002,0001,0001
0006,0002,0007,0005,0004
0006,0002,0007,0005,0004
0006,0002,0007,0005,0004
0008,0002,0003,0000,0000
0008,0002,0003,0000,0000
0008,0002,0003,0000,0000
0004,0001,0002,-003,0000
0004,0001,0002,-003,0000
0004,0001,0002,-003,0000
0007,0001,0004,0000,0002
0007,0001,0004,0000,0002
0007,0001,0004,0000,0002
0004,0002,0003,-001,0002
0004,0002,0003,-001,0002
0004,0002,0003,-001,0002
0004,-001,0005,0005,0003
0004,-001,0005,0005,0003
0004,-001,0005,0005,0003
0007,0000,0009,0000,0003
0007,0000,0007,0000,0003
