delta0,delta1,delta2,delta3,delta4
0003,0001,-003,0002,-002
0003,0001,-003,0002,-002
0006,0001,0002,0002,0004
0006,0001,0002,0002,0004
0006,0001,0002,0002,0004
0006,0002,0004,0003,0002
0006,0002,0004,0003,0002
0006,0002,0004,0003,0002
0002,0004,0001,0002,0002
0002,0004,0001,0002,0002
0002,0004,0001,0002,0002
0005,0000,0007,0003,0002
0005,0000,0007,0003,0002
0005,0000,0007,0003,0002
0002,0003,0000,0003,-002
0002,0003,0000,0003,-002
0002,0003,0000,0003,-002
0001,0003,0001,0005,-001
0001,0003,0001,0005,-001
0001,0003,0001,0005,-001
0001,0001,0002,0005,-001
0001,0001,0002,0005,-001
0001,0001,0002,0005,-001
0002,0003,0001,0001,0002
0002,0003,0001,0001,0002
0002,0003,0001,0001,0002
0003,0005,0000,0005,0000
0003,0005,0000,0005,0000
0003,0005,0000,0005,0000
0003,-001,-004,0002,0001
