delta0,delta1,delta2,delta3,delta4
0008,0001,-001,0000,0001
0008,0001,-001,0000,0001
0005,-002,0002,0000,0002
0005,-002,0002,0000,0002
0005,-002,0002,0000,0002
0005,0001,0001,0001,0001
0005,0001,0001,0001,0001
0005,0001,0001,0001,0001
0006,0002,0001,0002,0001
0006,0002,0001,0002,0001
0006,0002,0001,0002,0001
0003,-002,0005,0004,-001
0003,-002,0005,0004,-001
0003,-002,0005,0004,-001
0006,0001,0002,-003,-001
0006,0001,0002,-003,-001
0006,0001,0002,-003,-001
0008,0002,0001,-001,-001
0009,0002,0001,-001,-001
0009,0002,0001,-001,-001
0001,-001,0002,0003,0003
0001,-001,0002,0003,0003
0001,-001,0002,0003,0003
0003,0003,0002,0003,0000
0003,0003,0002,0003,0000
0003,0003,0002,0003,0000
0002,0001,0001,0000,0001
0002,0001,0001,0000,0001
0002,0001,0001,0000,0001
0002,0000,0006,0004,0000
