delta0,delta1,delta2,delta3,delta4
0002,0005,0002,0003,0000
0002,0005,0002,0003,0000
0002,0005,0002,0003,0000
0008,0003,0003,-001,0004
0008,0003,0003,-001,0004
0008,0003,0003,-001,0004
0004,0001,0005,0000,0001
0004,0001,0005,0000,0001
0004,0001,0005,0000,0001
-002,0001,0004,0001,-001
-002,0001,0004,0001,-001
-002,0001,0004,0001,-001
0005,0002,0001,0001,0004
0005,0002,0001,0001,0004
0005,0002,0001,0001,0004
-001,0003,0003,0004,0001
-001,0003,0003,0004,0001
-001,0003,0003,0004,0001
0002,0006,-001,0004,0003
0002,0006,-001,0004,0003
0002,0006,-001,0004,0003
0003,-002,0003,0003,0006
0003,-002,0003,0003,0006
0003,-002,0003,0003,0006
-002,0006,0001,0004,-001
-002,0006,0001,0004,-001
-002,0006,0001,0004,-001
0003,0002,0005,0001,0002
0003,0002,0005,0001,0002
0003,0002,0005,0001,0002
