delta0,delta1,delta2,delta3,delta4
0001,0000,0005,0003,0000
0002,0000,0006,0006,0001
0002,0000,0006,0006,0001
0002,0000,0006,0006,0001
0000,-001,0003,0001,0004
0000,-001,0003,0001,0004
0000,-001,0003,0001,0004
-001,-002,0005,0003,0000
-001,-002,0005,0003,0000
-001,-002,0005,0003,0000
0003,0000,0001,0001,0002
0003,0000,0001,0001,0002
0003,0000,0001,0001,0002
0004,0002,0001,0000,0000
0007,0002,0001,0000,0000
0007,0002,0001,0000,0000
0001,-001,0003,0005,0000
0001,-001,0003,0005,0000
0001,-001,0003,0005,0000
0001,0000,0003,-001,0002
0001,0000,0003,-001,0002
0001,0000,0003,-001,0002
0002,0000,0005,0002,0001
0002,0000,0005,0002,0001
0002,0000,0005,0002,0001
0005,0001,-001,0002,-002
0005,0001,-001,0002,-002
0005,0001,-001,0002,-002
0002,-002,0002,0000,-001
0002,-002,0002,0000,-001
