delta0,delta1,delta2,delta3,delta4
0003,0003,-001,-001,0002
0003,0003,-001,-001,0002
0003,0003,-001,-001,0002
0002,0002,0003,0000,0002
0002,0002,0003,0000,0002
0002,0002,0003,0000,0002
0002,0000,0004,-001,0004
0002,0000,0004,-001,0004
0002,0000,0004,-001,0004
0001,0001,0003,-003,0001
0001,0001,0003,-003,0001
0001,0001,0003,-003,0001
0003,0002,0003,0003,-001
0003,0002,0003,0003,-001
0003,0002,0003,0003,-001
0003,-001,0004,0002,0000
0003,-001,0004,0002,0000
0003,-001,0004,0002,0000
-001,0003,0007,0004,0002
-001,0003,0007,0004,0002
-001,0003,0007,0004,0002
0006,0005,0003,-002,0000
0006,0005,0003,-002,0000
0006,0005,0003,-002,0000
0003,0000,0004,-002,0001
0003,0000,0004,-002,0001
0002,0000,0003,-001,0000
0002,0004,-003,-004,0000
0002,0004,-003,-004,0000
0002,0004,-003,-004,0000
