delta0,delta1,delta2,delta3,delta4
0009,0004,0000,0001,-001
0008,0004,0000,0001,-001
0008,0004,0000,0001,-001
0007,0003,0000,0001,0001
0004,0003,0000,0001,0001
0004,0003,0000,0001,0001
0004,0005,0001,0001,0000
0005,0004,0001,0001,0000
0005,0004,0001,0001,0000
0007,0004,0002,0002,0002
0006,0005,0002,0002,0002
0006,0005,0002,0002,0002
0002,0002,0005,0005,0003
0002,0002,0005,0005,0003
0002,0002,0005,0005,0003
0003,-001,0000,0001,0002
0003,-001,0000,0001,0002
0003,-001,0000,0001,0002
0003,0001,0004,0006,0002
0003,0001,0004,0006,0002
0003,0001,0004,0006,0002
0003,0001,0001,0001,-001
0003,0001,0001,0001,-001
0003,0001,0001,0000,-001
0001,-003,-001,0002,-001
0001,-003,-001,0002,-001
0001,-003,0001,0002,-001
0004,0001,0001,0002,-002
0004,0001,0001,0002,-002
0004,0001,-001,0001,-002
