delta0,delta1,delta2,delta3,delta4
0001,0002,0004,0003,0003
0001,0002,0004,0003,0003
0001,0002,0004,0003,0003
0006,0004,0001,0000,0001
0006,0004,0001,0000,0001
0006,0004,0001,0001,0001
0005,0003,0004,0002,0001
0005,0003,0004,0002,0001
0003,0003,0004,0002,0001
0002,0000,0003,0002,0002
0002,0000,0003,0002,0002
0002,0000,0003,0002,0002
0004,-001,0001,-005,-001
0002,-001,0001,-005,-001
0002,-001,0001,-005,-001
0002,0004,-001,-002,0000
0004,0004,-001,-002,0000
0004,0004,0000,-002,0000
0005,0004,0001,-001,0000
0006,0004,0001,-001,0000
0006,0004,0001,-001,0000
0002,0001,-003,-004,-001
0002,0001,-003,-004,-001
0002,0001,-003,-004,-002
0007,0004,-002,-002,0000
0007,0004,-002,-002,0000
0007,0004,-002,-002,0000
0004,0002,0002,0002,0003
0003,0002,0002,0002,0003
0001,0002,0002,0002,0003
