delta0,delta1,delta2,delta3,delta4
0007,0003,0004,0002,0006
0007,0003,0004,0002,0006
0007,0003,0004,0002,0006
0001,0001,0001,0001,0002
0001,0001,0001,0001,0002
0001,0001,0001,0001,0002
0002,0001,0001,0003,0002
0002,0001,0001,0003,0002
0002,0001,0001,0003,0002
0006,0003,0006,-002,0002
0006,0003,0006,-002,0002
0006,0003,0006,-002,0002
0001,0000,0004,0001,0002
0001,0000,0004,0001,0002
0001,0000,0004,0001,0002
0001,0006,0000,0007,0001
0001,0006,0000,0007,0001
0001,0006,0000,0007,0001
0000,0003,0002,0006,0000
0000,0003,0002,0006,0000
0000,0003,0002,0006,0000
0001,0002,-002,0002,-001
0001,0002,-002,0002,-001
0001,0002,-002,0002,-001
0002,0001,-002,0001,0001
0002,0001,-002,0001,0001
0002,0001,-002,0001,0001
0004,0001,0007,0004,0003
0004,0001,0007,0004,0003
0004,0001,0007,0004,0003
