delta0,delta1,delta2,delta3,delta4
0009,-001,0004,-001,0005
0009,-001,0004,-001,0005
0009,-001,0004,-001,0005
-001,0004,-001,0002,0002
-001,0004,-001,0002,0002
-001,0004,-001,0002,0002
0009,-004,0006,-001,0003
0009,-004,0006,-001,0003
0009,-004,0006,-001,0003
0004,0004,0002,0003,0001
0004,0004,0002,0003,0001
0004,0004,0002,0003,0001
-001,-001,-003,0001,-002
-001,-001,-003,0001,-002
-001,-001,-003,0001,-002
0004,0006,0000,0002,-001
0004,0006,0000,0002,-001
0004,0006,0000,0002,-001
0001,0000,-002,-001,-004
0001,0000,-002,-001,-004
0001,0000,-001,0000,-003
0005,-001,0006,0003,0005
0005,-001,0006,0003,0005
0005,-001,0006,0003,0005
0002,0000,-001,0002,0001
0002,0000,-001,0002,0001
0002,0000,-001,0002,0001
0003,0003,-001,0004,0001
0003,0003,-001,0004,0001
0003,0003,-001,0004,0001
