delta0,delta1,delta2,delta3,delta4
0001,0001,0004,0001,0004
0004,-001,-001,0004,0002
0004,-001,-001,0004,0002
0004,-001,-001,0004,0002
0003,0000,0001,0003,0001
0003,0000,0001,0003,0001
0003,0000,0001,0003,0001
0004,0002,-001,0000,0001
0004,0002,-001,0000,0001
0004,0002,-001,0000,0001
0006,0001,0004,0001,0006
0006,0001,0004,0001,0006
0006,0001,0004,0001,0006
0007,0002,0005,0002,0005
0007,0002,0005,0002,0005
0006,0001,0004,0001,0004
0005,-005,0006,0000,0000
0005,-005,0006,0000,0000
0005,-005,0006,0000,0000
0003,-001,0003,0002,0004
0003,-001,0003,0002,0004
0003,-001,0003,0002,0004
0005,-001,0001,0003,0003
0005,-001,0001,0003,0003
0005,-001,0001,0003,0003
0002,0000,0000,0001,0000
0002,0000,0000,0001,0000
0002,0000,0000,0001,0000
0010,0001,0006,0000,0005
0010,0001,0006,0000,0005
