delta0,delta1,delta2,delta3,delta4
-001,0004,-001,0000,0000
-001,0004,-001,0000,0000
0001,0006,0000,0003,-001
0001,0006,0000,0003,-001
0001,0006,0000,0003,-001
-002,0002,0001,0002,0001
-002,0002,0001,0002,0001
-002,0002,0001,0002,0001
-001,0005,0000,0001,-001
-001,0005,0000,0001,-001
-001,0005,0000,0001,-001
-002,0005,0000,0003,0001
-002,0005,0000,0003,0001
-002,0005,0000,0003,0001
0000,0003,0002,0001,0000
0000,0003,0002,0001,0000
0000,0003,0002,0001,0000
0004,0007,0003,0001,0006
0003,0006,0002,0000,0005
0003,0006,0002,0000,0005
0000,-001,0000,-002,-002
0000,-001,0000,-002,-002
0000,-001,0000,-002,-002
0000,0001,-001,-001,0001
0000,0001,-001,-001,0001
0000,0001,-001,-001,0001
0002,0001,-001,0001,0000
0002,0001,-001,0001,0000
0002,0001,-001,0001,0000
0001,0001,0002,0001,0003
