delta0,delta1,delta2,delta3,delta4
0000,0005,-001,0002,-002
0000,0005,-001,0002,-002
0005,0000,0006,-002,0002
0005,0000,0006,-002,0002
0005,0000,0006,-002,0002
0005,0005,0005,-001,0006
0005,0005,0005,-001,0006
0005,0005,0005,-001,0006
0006,-001,0004,0002,0002
0006,-001,0004,0002,0002
0006,-001,0004,0002,0002
-001,0002,0000,-001,0000
-001,0002,0000,-001,0000
-001,0002,0000,-001,0000
0005,0001,0004,0002,0002
0005,0001,0004,0002,0002
0005,0001,0004,0002,0002
0009,0001,0006,0001,0001
0009,0001,0006,0001,0001
0009,0001,0006,0001,0001
0005,0002,0006,0001,0002
0005,0002,0006,0001,0002
0005,0002,0006,0001,0002
0000,0005,-002,0002,-001
0000,0005,-001,0002,0000
0000,0005,-001,0002,0000
0004,0005,0000,0003,0004
0004,0005,0000,0003,0004
0004,0005,0000,0003,0004
0004,0002,0005,0000,0005
