delta0,delta1,delta2,delta3,delta4
-001,0007,0000,0003,-001
0006,0001,0003,0000,0004
0006,0001,0003,0000,0004
0006,0001,0003,0000,0004
0001,0000,0000,0001,0001
0001,0000,0000,0001,0001
0001,0000,0000,0001,0001
0003,0003,0004,0002,0004
0003,0003,0004,0002,0004
0003,0003,0004,0002,0004
0002,0006,-002,0003,-001
0002,0006,-002,0003,-001
0002,0006,-002,0003,-001
-001,0007,0003,0003,0002
-001,0007,0003,0003,0002
-001,0007,0003,0003,0002
0002,0006,-001,0004,0002
0002,0006,-001,0004,0002
0002,0006,-001,0004,0002
-001,0004,0002,0003,-002
-001,0004,0002,0003,-002
-001,0004,0002,0003,-002
-001,0004,0000,0005,-001
-001,0004,0000,0005,-001
-001,0004,0000,0005,-001
-001,0004,-002,0002,0002
-001,0004,-002,0002,0002
-001,0004,-002,0002,0002
0003,0003,0004,0000,0003
0003,0003,0004,0000,0003
