delta0,delta1,delta2,delta3,delta4
0000,0001,0003,-002,-001
0002,0005,0001,0000,0001
0002,0005,0001,0000,0001
0002,0005,0001,0000,0001
0002,0002,0003,-003,-001
0002,0002,0003,-003,-001
0002,0002,0003,-003,-001
0007,0002,0007,0000,0002
0007,0002,0007,0000,0002
0007,0002,0007,0000,0002
0004,0003,0002,0003,-002
0004,0003,0002,0003,-002
0004,0003,0002,0003,-002
0004,0001,0004,0000,0003
0004,0001,0004,0000,0003
0004,0001,0004,0000,0003
0003,0006,0001,0003,0002
0003,0006,0001,0003,0002
0003,0006,0001,0003,0002
0003,0004,0004,0003,0002
0003,0004,0004,0003,0002
0003,0004,0004,0003,0002
0006,0001,0003,0001,0004
0006,0001,0003,0001,0004
0006,0001,0003,0001,0004
0006,0001,0003,0000,0003
0006,0001,0003,0000,0003
0006,0001,0003,0000,0003
0001,0005,0002,0005,-001
0001,0005,0002,0005,-001
