delta0,delta1,delta2,delta3,delta4
0009,0001,0002,0001,0002
0009,0001,0002,0001,0002
0004,0001,0001,0003,0001
0004,0001,0001,0003,0001
0005,0001,0001,0003,0001
0007,0001,0005,0006,0003
0007,0001,0005,0006,0003
0007,0001,0005,0006,0003
0006,0001,0005,0002,0003
0006,0001,0005,0002,0003
0006,0001,0005,0002,0003
0004,0002,0006,0005,0001
0004,0002,0006,0005,0001
0004,0002,0006,0005,0001
0006,0001,0002,0001,-001
0006,0001,0002,0001,-001
0006,0001,0002,0000,-001
0007,0001,0004,0004,0002
0007,0001,0006,0004,0002
0007,0001,0006,0004,0002
0008,0000,0006,0005,0004
0008,0000,0006,0005,0004
0008,0000,0006,0005,0004
0003,0001,0003,0001,-001
0003,0001,0003,0001,-001
0006,0001,0003,0001,-001
0008,0002,0002,0002,0001
0011,0002,0002,0002,0001
0011,0002,0002,0002,0001
0005,0001,0005,0002,0002
