delta0,delta1,delta2,delta3,delta4
0002,0000,0005,0000,0004
0002,0000,0005,0000,0004
0002,0000,0005,0000,0004
0004,0001,0000,0000,0006
0004,0001,0000,0000,0006
0004,0001,0000,0000,0006
0000,0001,0001,0000,0000
0000,0001,0001,0000,0000
0000,0001,0001,0000,0000
0009,-002,0002,-002,0001
0009,-002,0002,-002,0001
0009,-002,0002,-002,0001
0006,0003,0001,-001,0005
0006,0003,0001,-001,0005
0006,0003,0001,-001,0005
0000,0001,0002,-001,0002
0000,0001,0002,-001,0002
0000,0001,0002,-001,0002
0008,0000,0002,-002,0003
0008,0000,0002,-002,0003
0008,0000,0002,-002,0003
-002,0005,0000,0003,-001
-002,0005,0000,0003,-001
-002,0005,0000,0003,-001
0002,0004,0003,0000,0006
0002,0004,0003,0000,0006
0002,0004,0003,0000,0006
0004,0001,0004,-002,0005
0004,0001,0004,-002,0005
0004,0001,0004,-002,0005
