delta0,delta1,delta2,delta3,delta4
0000,0001,0008,0005,0000
0000,0001,0008,0005,0000
0000,0001,0008,0005,0000
0002,0003,0002,0001,0000
0002,0002,0002,0001,0000
0002,0002,0002,0001,0000
0002,0000,-004,-003,0000
0002,0000,-004,-003,0000
0002,0000,-004,-003,0000
0000,-002,0001,-001,0000
0000,-002,0001,-001,0000
0000,-002,0001,-001,0000
0002,-002,0005,0001,-003
0002,-002,0005,0001,-003
0002,-002,0005,0001,-003
-002,-001,0002,0003,-001
-002,-001,0002,0004,-001
-002,-001,0002,0004,-001
0001,0000,0001,0001,0000
0001,0000,0001,0001,0000
0001,0000,0001,0001,0000
-001,-001,-001,0002,0001
-001,-001,-001,0002,0001
-001,-001,-001,0002,0001
-002,-003,-001,-001,0000
-002,-003,-001,-001,0000
-002,-003,-001,-001,0000
0001,-002,0000,0002,0001
0001,-002,0000,0002,0001
0001,-002,0000,0002,0001
