delta0,delta1,delta2,delta3,delta4
0001,0000,0004,0001,0001
0001,0000,0004,0001,0001
0001,0000,0004,0001,0001
-001,0000,0000,0000,0003
-001,0000,0000,0000,0003
-001,0000,0000,0000,0003
0001,0001,-003,-001,0002
0001,0001,-003,-001,0002
0001,0001,-003,-001,0002
0000,0000,0006,0004,0000
0000,0000,0006,0004,0000
0000,0000,0006,0004,0000
0005,0004,-001,0003,0001
0005,0004,-001,0003,0001
0005,0004,-001,0003,0001
-001,0002,-003,-003,0002
-001,0002,-003,-003,0002
0000,0001,-002,-002,0001
-001,0000,0001,0002,0001
-001,0000,0001,0002,0001
-001,0000,0001,0002,0001
0004,0001,0003,0004,-002
0004,0001,0003,0004,-002
0004,0001,0003,0004,-002
0001,0000,0003,0007,-001
0001,0000,0003,0007,-001
0001,0000,0003,0007,-001
0002,0000,0006,0004,-002
0002,0000,0010,0004,-002
0002,0000,0010,0004,-002
