delta0,delta1,delta2,delta3,delta4
0004,0002,0005,0000,0005
0002,0007,-003,0003,0002
0002,0007,-003,0003,0002
0002,0007,-003,0003,0002
0002,0000,0001,-001,0001
0002,0000,0001,-001,0001
0002,0000,0001,-001,0001
0008,0002,0002,0002,0006
0008,0002,0002,0002,0006
0008,0002,0002,0002,0006
0003,0004,0003,0005,0001
0003,0004,0003,0005,0001
0003,0004,0003,0005,0001
0003,0005,0001,0003,0000
0003,0005,0001,0003,0000
0003,0005,0001,0003,0000
0007,0003,0003,0002,0005
0007,0003,0003,0002,0005
0007,0003,0003,0002,0005
0005,0007,0001,0004,0004
0005,0007,0001,0004,0004
0005,0007,0001,0004,0004
0003,0002,0001,-001,0001
0003,0002,0001,-001,0001
0003,0002,0001,-001,0001
0003,0007,0003,0003,-001
0003,0007,0003,0003,-001
0003,0007,0003,0003,-001
0006,0004,0005,0002,0005
0006,0004,0005,0002,0005
