delta0,delta1,delta2,delta3,delta4
0004,0000,0000,0004,0000
0001,0000,0000,0004,0000
-001,0000,0004,0002,0001
-001,0000,0004,0002,0001
-001,0000,0004,0001,0001
0000,-001,0000,0004,0000
0000,-001,0000,0004,0000
0000,-001,0000,0004,0000
0002,0001,0005,0006,0004
0002,0001,0005,0006,0004
0002,0001,0005,0006,0004
0003,0004,0001,0000,-001
0004,0004,0001,0000,-001
0004,0004,0001,0000,-001
0001,0000,0000,0003,0001
0001,0000,0000,0003,0001
0001,0000,-002,0003,0001
0007,0003,0003,0002,0001
0006,0003,0003,0002,0001
0006,0003,0003,0001,0001
0000,-001,0001,-002,0000
0000,-001,0001,-002,0000
0000,-001,0001,-002,0000
-003,0000,0002,0001,0000
-003,0000,0002,0001,0000
-001,0000,0002,0001,0000
0004,0003,0004,0001,0001
0004,0003,0004,0001,0001
0004,0003,0004,0001,0001
0004,0001,-001,0003,-002
