delta0,delta1,delta2,delta3,delta4
0026,0024,0032,0028,0030
0026,0024,0032,0028,0030
0035,0029,0042,0041,0042
0033,0029,0042,0048,0042
0033,0029,0042,0048,0042
0029,0023,0060,0059,0052
0029,0023,0058,0086,0052
0029,0023,0058,0086,0052
0027,0024,0038,0058,0073
0027,0024,0038,0049,0060
0027,0024,0038,0046,0060
0011,0007,0015,0014,0020
0011,0007,0015,0014,0020
0011,0007,0015,0014,0020
0010,0007,0010,0011,0012
0010,0007,0010,0011,0012
0010,0007,0010,0011,0012
0011,0006,0006,0009,0012
0011,0006,0006,0009,0012
0011,0006,0006,0009,0012
0006,0008,0010,0007,0005
0006,0008,0010,0007,0005
0006,0008,0010,0007,0005
0011,0005,0007,0010,0012
0011,0005,0007,0010,0012
0011,0005,0007,0010,0012
0007,0008,0005,0004,0004
0007,0008,0005,0004,0004
0007,0008,0005,0004,0004
0006,0007,0008,0004,0005
