delta0,delta1,delta2,delta3,delta4
0025,0026,0031,0028,0030
0031,0034,0044,0044,0040
0031,0034,0047,0044,0040
0031,0034,0047,0044,0040
0027,0025,0062,0059,0049
0027,0025,0057,0080,0049
0027,0025,0057,0080,0049
0023,0021,0033,0051,0060
0023,0021,0033,0049,0060
0023,0021,0033,0049,0060
0015,0007,0013,0020,0020
0015,0007,0013,0018,0020
0015,0007,0013,0018,0020
0009,0011,0012,0009,0009
0009,0011,0012,0009,0009
0009,0011,0012,0009,0009
0009,0007,0005,0008,0007
0009,0007,0005,0008,0007
0009,0007,0005,0008,0007
0007,0008,0008,0006,0007
0007,0008,0008,0006,0007
0007,0008,0008,0006,0007
0007,0008,0009,0006,0006
0007,0008,0009,0006,0006
0007,0008,0009,0006,0006
0011,0005,0005,0008,0011
0011,0005,0005,0008,0011
0011,0005,0005,0008,0011
0008,0006,0003,0006,0007
0008,0006,0003,0006,0007
