delta0,delta1,delta2,delta3,delta4
0024,0022,0030,0032,0026
0024,0022,0030,0032,0026
0018,0019,0044,0047,0036
0018,0019,0044,0049,0036
0018,0019,0044,0049,0036
0016,0019,0031,0058,0052
0016,0019,0031,0049,0058
0016,0019,0031,0049,0058
0008,0010,0014,0019,0022
0008,0010,0014,0019,0022
0008,0010,0014,0019,0022
0004,0004,0010,0007,0008
0004,0004,0010,0007,0008
0004,0004,0010,0007,0008
0009,0003,-001,0003,0005
0009,0003,-001,0003,0005
0009,0003,-001,0003,0005
0003,0007,0001,0004,0005
0003,0007,0001,0004,0005
0003,0007,0001,0004,0005
0008,0002,0000,0003,0002
0008,0002,0000,0003,0002
0008,0002,0000,0003,0002
0002,0000,0005,0003,0005
0002,0000,0005,0003,0005
0002,0000,0005,0003,0005
0006,0002,-003,0001,0001
0006,0002,-003,0001,0001
0006,0002,-003,0001,0001
0004,0008,0001,0005,0005
