delta0,delta1,delta2,delta3,delta4
0039,0032,0039,0041,0039
0039,0032,0042,0041,0039
0028,0030,0064,0057,0052
0028,0030,0080,0073,0052
0028,0030,0080,0073,0052
0025,0022,0039,0100,0059
0025,0022,0039,0100,0059
0025,0022,0039,0100,0059
-001,-001,0036,0056,0072
0000,0000,0035,0054,0068
0000,0000,0035,0054,0068
0010,0014,0010,0017,0021
0010,0014,0010,0016,0021
0010,0014,0010,0016,0021
0002,0003,0002,0000,0004
0002,0003,0002,0000,0004
0002,0003,0002,0000,0004
0004,0002,0004,0000,0003
0004,0002,0004,0000,0003
0004,0002,0004,0000,0003
0007,0002,0004,-001,0001
0007,0002,0004,-001,0001
0007,0002,0004,-001,0001
0001,0002,-003,-002,-003
0001,0002,-003,-002,-003
0001,0002,-003,-002,-003
0004,0002,-003,-002,-002
0004,0002,-003,-002,-002
0004,0002,-003,-002,-002
0001,0003,-003,0001,-001
