delta0,delta1,delta2,delta3,delta4
0025,0032,0031,0028,0032
0025,0032,0031,0028,0032
0027,0021,0048,0048,0041
0027,0021,0080,0064,0041
0027,0021,0080,0097,0041
0023,0019,0039,0110,0062
0023,0019,0039,0109,0081
0023,0019,0039,0109,0081
0023,0019,0035,0061,0105
0023,0019,0035,0061,0104
0023,0019,0035,0061,0104
0023,0019,0022,0030,0040
0023,0019,0022,0030,0040
0022,0019,0022,0030,0040
0002,0005,0001,0007,0006
0002,0005,0001,0007,0006
0013,0013,0014,0014,0021
0013,0013,0014,0014,0021
0008,0017,0012,0015,0016
0008,0017,0012,0015,0014
0008,0017,0012,0015,0014
0009,0015,0012,0008,0014
0010,0015,0012,0008,0015
0010,0015,0012,0008,0015
0010,0013,0013,0011,0014
0009,0013,0013,0011,0014
0009,0013,0013,0011,0014
0009,0015,0012,0008,0012
0010,0015,0010,0008,0012
0010,0015,0010,0008,0012
