delta0,delta1,delta2,delta3,delta4
0020,0022,0031,0026,0028
0020,0022,0031,0026,0028
0029,0027,0034,0034,0035
0029,0027,0034,0034,0035
0029,0027,0034,0034,0035
0028,0028,0050,0046,0038
0028,0028,0052,0047,0038
0028,0028,0052,0047,0038
0029,0021,0041,0066,0057
0031,0021,0041,0071,0057
0031,0021,0041,0071,0057
0017,0020,0027,0031,0040
0017,0020,0027,0030,0037
0017,0020,0027,0030,0037
0011,0013,0016,0015,0014
0011,0013,0016,0015,0014
0011,0013,0016,0015,0014
0009,0011,0014,0011,0012
0009,0011,0014,0011,0012
0009,0011,0014,0011,0012
0007,0007,0005,0005,0009
0007,0007,0005,0005,0009
0007,0007,0005,0005,0009
0009,0012,0011,0007,0007
0009,0012,0011,0007,0007
0009,0012,0011,0007,0007
0008,0008,0011,0007,0009
0008,0008,0011,0007,0009
0008,0008,0011,0007,0009
0012,0010,0010,0006,0007
