delta0,delta1,delta2,delta3,delta4
0021,0025,0038,0036,0035
0026,0027,0040,0038,0035
0027,0025,0061,0053,0046
0027,0025,0068,0068,0046
0022,0021,0068,0079,0048
0022,0021,0059,0116,0061
0024,0024,0049,0116,0063
0024,0024,0042,0106,0068
0024,0024,0035,0100,0100
0024,0024,0035,0084,0100
0024,0024,0035,0065,0092
0023,0019,0030,0060,0081
0020,0019,0030,0043,0060
0008,0013,0015,0018,0021
0007,0005,0012,0014,0020
0006,0001,0007,0011,0013
0003,0001,0007,0011,0010
0003,0004,0007,0002,0003
0003,0004,0007,0002,0003
0001,0004,0004,0002,0003
0001,0004,0001,-001,0002
0000,0003,0000,0000,0001
0000,0001,0000,0000,0001
-001,0000,-001,-001,0001
-001,0000,-001,-001,0001
-005,-001,-001,-001,0001
-005,-001,0000,0000,0001
-005,-001,0000,0000,0001
-003,-001,0003,0000,0001
-003,-001,0001,0002,0002
