delta0,delta1,delta2,delta3,delta4
0021,0027,0029,0032,0030
0025,0030,0030,0036,0040
0043,0044,0043,0043,0043
0043,0044,0055,0055,0046
0036,0030,0064,0057,0055
0035,0030,0089,0096,0060
0035,0030,0089,0145,0076
0027,0021,0054,0145,0077
0027,0021,0051,0139,0105
0027,0021,0048,0119,0105
0027,0021,0038,0078,0086
0023,0021,0034,0055,0071
0020,0013,0034,0031,0037
0020,0013,0022,0020,0018
0020,0013,0016,0017,0018
0020,0013,0016,0017,0018
0010,0005,0010,0008,0010
0004,0005,0009,0008,0010
0004,0005,0009,0008,0010
0004,0005,0009,0008,0005
0004,0005,0001,0003,0005
0004,0005,0001,0003,0005
0006,0007,0001,0003,0007
0002,0004,0005,0004,0008
0002,0004,0005,0004,0008
0002,0004,0003,0004,0006
0004,0005,0003,0005,0006
0004,0005,0003,0005,0006
0005,0006,0005,0007,0007
0003,0006,0003,0004,0007
