delta0,delta1,delta2,delta3,delta4
0030,0030,0034,0034,0032
0030,0030,0034,0034,0032
0020,0020,0047,0050,0041
0020,0020,0045,0062,0041
0020,0020,0045,0062,0041
0012,0012,0022,0026,0028
0012,0012,0022,0024,0028
0012,0012,0022,0024,0028
0006,0005,0003,0006,0008
0006,0005,0003,0006,0008
0006,0005,0003,0006,0008
0005,0003,0004,0003,0003
0005,0003,0004,0003,0003
0005,0003,0004,0003,0003
0002,0008,0002,0004,0003
0002,0008,0002,0004,0003
0002,0008,0002,0004,0003
0007,0006,0004,0002,0007
0007,0006,0004,0002,0007
0007,0006,0004,0002,0007
0002,0004,-001,0003,0005
0002,0004,-001,0003,0005
0002,0004,-001,0003,0005
0003,0003,-002,0003,0003
0003,0003,-002,0003,0003
0003,0003,-002,0003,0003
0001,0002,0006,0001,0001
0001,0002,0006,0001,0001
0001,0002,0006,0001,0001
0002,0001,0004,0000,0001
