delta0,delta1,delta2,delta3,delta4
0021,0022,0032,0029,0026
0021,0022,0032,0029,0026
0022,0018,0046,0047,0035
0022,0018,0049,0047,0035
0022,0018,0049,0047,0035
0014,0016,0027,0048,0038
0014,0016,0027,0048,0038
0014,0016,0027,0048,0038
0010,0009,0011,0019,0021
0010,0009,0011,0019,0021
0010,0009,0011,0019,0021
0004,0008,0004,0008,0006
0004,0008,0004,0008,0006
0004,0008,0004,0008,0006
-001,0001,-002,0000,0001
-001,0001,-002,0000,0001
-001,0001,-002,0000,0001
0002,0006,0000,0002,-001
0002,0006,0000,0002,-001
0002,0006,0000,0002,-001
0003,0003,0000,0000,-004
0003,0003,0000,0000,-004
0003,0003,0000,0000,-004
0003,0004,0000,0002,-005
0003,0004,0000,0002,-005
0003,0004,0000,0002,-005
0004,0004,0000,0001,-001
0004,0004,0000,0001,-001
0004,0004,0000,0001,0000
0001,0005,-004,0000,-003
