delta0,delta1,delta2,delta3,delta4
0019,0022,0029,0029,0031
0019,0022,0030,0030,0031
0021,0020,0048,0046,0034
0021,0020,0048,0047,0034
0020,0020,0049,0054,0034
0019,0018,0038,0084,0051
0019,0018,0037,0084,0053
0019,0018,0027,0054,0055
0016,0015,0023,0049,0053
0016,0015,0023,0027,0041
0008,0012,0013,0015,0021
0004,0005,0006,0009,0016
0003,0003,0003,0009,0011
0003,0003,0003,0008,0011
0003,0006,0004,0002,0001
0003,0006,0004,0002,0001
0003,0008,0006,0002,0001
0004,0003,0001,0003,0007
0004,0003,0001,0003,0007
0002,0003,0001,0003,0005
0002,0004,0001,-003,0002
0002,0004,0001,-003,0002
0003,0004,0001,-003,0002
0003,0003,0001,-003,0004
0003,0003,0001,-003,0004
0003,0003,0003,-003,0004
0003,0004,0000,0001,0006
0003,0004,0000,0001,0006
0001,0004,0000,0001,0005
0001,0003,-001,-002,0005
