delta0,delta1,delta2,delta3,delta4
0023,0027,0034,0030,0029
0031,0026,0034,0030,0029
0028,0025,0054,0045,0040
0028,0025,0054,0050,0040
0021,0023,0055,0050,0042
0021,0018,0051,0090,0045
0021,0018,0040,0090,0047
0022,0018,0039,0081,0054
0021,0017,0029,0080,0076
0021,0017,0029,0053,0076
0011,0011,0019,0022,0023
0005,0007,0015,0019,0023
0005,0004,0005,0008,0013
0004,0001,0005,0008,0007
0002,0001,0002,0003,0007
0002,0001,0002,0003,0007
0002,0002,0002,-001,0003
0004,0002,0003,-001,0003
0004,0002,0003,-001,0003
0002,0002,0002,0002,0004
0002,-001,-002,-002,0002
0002,-001,-002,-002,0002
0001,-001,-002,-002,0002
0001,0003,0003,-001,0002
0001,0003,0003,-001,0002
0003,0003,0002,-001,0002
0000,-001,-003,-002,-001
0000,-001,-003,-002,-001
0000,-001,-003,-002,-001
0001,-001,0000,0001,0004
