delta0,delta1,delta2,delta3,delta4
0023,0029,0032,0032,0034
0023,0026,0033,0033,0034
0024,0026,0049,0047,0040
0024,0026,0049,0052,0040
0023,0021,0043,0053,0041
0018,0018,0041,0067,0047
0018,0018,0032,0067,0047
0016,0018,0023,0038,0041
0010,0012,0019,0034,0038
0008,0012,0017,0019,0024
0006,0007,0007,0007,0013
0005,0007,0007,0007,0010
0005,0007,0007,0007,0010
0005,0005,0006,0007,0008
0003,0005,0006,0007,0008
0003,0005,0006,0007,0008
0003,0005,0007,0007,0005
0003,0007,0002,0000,0005
0003,0007,0002,0000,0005
0005,0007,0002,0000,0005
0003,0007,0003,0001,0008
0003,0007,0003,0001,0008
0003,0007,0003,0001,0008
0004,0007,0001,0005,0006
0004,0007,0001,0005,0006
0004,0005,0001,0005,0006
0001,0004,0004,0006,0007
0001,0004,0004,0006,0007
0001,0004,0007,0006,0007
0003,0006,0006,0006,0007
